channel	category	datetime	views	delta_views	subs	delta_subs	videos	delta_videos	activity
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2017-12-24 23:00:00	14025538.890625	345205.875	19907.041666666668	593.9791666666679	11	2	2
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2017-12-31 23:00:00	14290175.609375	264636.71875	20420.86458333333	513.8229166666642	11	0	2
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2018-01-07 23:00:00	14558806.1125	268630.50312500075	20928.2375	507.37291666666715	11	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2018-01-14 23:00:00	14831132.0125	272325.8999999985	21409.1375	480.9000000000015	11	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2018-01-21 23:00:00	14398137.239583336	0.0	22110.44270833333	701.3052083333313	11	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2018-01-28 23:00:00	14571861.911458336	173724.671875	22682.72916666667	572.2864583333358	12	1	1
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2018-02-04 23:00:00	14839496.99074074	267635.0792824067	23219.28240740741	536.5532407407409	13	1	2
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2018-02-11 23:00:00	15113714.929166667	274217.9384259265	23740.18333333333	520.9009259259255	13	0	1
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2018-02-18 23:00:00	15404182.029166667	290467.0999999996	24246.98333333333	506.79999999999916	13	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2018-02-25 23:00:00	15694522.564814815	290340.5356481485	24828.31481481481	581.3314814814803	13	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2018-03-04 23:00:00	15987412.234375	292889.6695601847	25390.328125	562.0133101851861	13	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2018-03-11 23:00:00	16279287.09375	291874.859375	25982.30208333333	591.9739583333321	13	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2018-03-18 23:00:00	16613098.713541664	333811.61979166605	26696.0	713.697916666668	14	1	1
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2018-03-26 00:00:00	16994135.82198953	381037.1084478628	27563.068062827217	867.0680628272238	14	0	1
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2018-04-02 00:00:00	17354784.75	360648.92801047117	28526.125	963.0569371727761	14	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2018-04-09 00:00:00	17782112.0	427327.25	29647.0	1120.875	14	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2018-04-16 00:00:00	18188439.25	406327.25	30552.625	905.625	14	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2018-04-23 00:00:00	18623288.25	434849.0	31561.75	1009.125	14	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2018-04-30 00:00:00	19067626.5	444338.25	32628.125	1066.375	14	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2018-05-07 00:00:00	19529725.0	462098.5	33783.5	1155.375	14	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2018-05-14 00:00:00	20061909.875	532184.875	35082.5	1299.0	14	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2018-05-21 00:00:00	20716966.5	655056.625	36533.0	1450.5	14	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2018-05-28 00:00:00	21464406.375	747439.875	38045.375	1512.375	14	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2018-06-04 00:00:00	22086807.0	622400.625	39434.0	1388.625	14	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2018-06-11 00:00:00	23035720.875	948913.875	41098.25	1664.25	15	1	1
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2018-06-18 00:00:00	23611528.5	575807.625	42049.25	951.0	16	1	2
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2018-06-25 00:00:00	23870022.375	258493.875	42498.875	449.625	16	0	1
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2018-07-02 00:00:00	24062891.5	192869.125	42834.0	335.125	16	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2018-07-09 00:00:00	24288764.75	225873.25	43242.25	408.25	16	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2018-07-16 00:00:00	24519479.75	230715.0	43704.5	462.25	16	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2018-07-23 00:00:00	24746166.375	226686.625	44146.0	441.5	16	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2018-07-30 00:00:00	24989734.0	243567.625	44538.0	392.0	16	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2018-08-06 00:00:00	25205767.125	216033.125	44937.875	399.875	16	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2018-08-13 00:00:00	25427113.25	221346.125	45365.5	427.625	16	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2018-08-20 00:00:00	25606576.75	179463.5	45703.375	337.875	16	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2018-08-27 00:00:00	25808570.0	201993.25	46090.5	387.125	16	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2018-09-03 00:00:00	26299150.5	490580.5	47100.125	1009.625	16	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2018-09-10 00:00:00	25328629.25	0.0	48789.0	1688.875	16	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2018-09-17 00:00:00	20656078.625	0.0	50338.125	1549.125	16	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2018-09-24 00:00:00	20865068.0	208989.375	52005.0	1666.875	20	4	4
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2018-10-01 00:00:00	22268773.625	1403705.625	53447.0	1442.0	20	0	4
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2018-10-08 00:00:00	16833234.2	0.0	54424.6	977.5999999999983	20	0	4
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2018-10-15 00:00:00	13142463.147806006	0.0	55327.93302540416	903.3330254041575	20	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2018-10-22 00:00:00	13297882.15935335	155419.0115473457	56235.443418013856	907.5103926097	20	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2018-10-28 23:00:00	13453301.170900693	155419.0115473438	57142.95381062356	907.5103926097	20	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2018-11-04 23:00:00	13917404.587962965	464103.4170622695	58282.97222222223	1140.018411598663	20	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2018-11-11 23:00:00	14309540.369791664	392135.78182870336	59103.265625	820.293402777781	20	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2018-11-18 23:00:00	14640819.671875	331279.30208333395	59715.421875	612.15625	20	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2018-11-25 23:00:00	15012277.369791664	371457.6979166661	60396.578125	681.15625	22	2	2
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2018-12-02 23:00:00	15373734.848958336	361457.4791666679	61062.08854166666	665.5104166666642	23	1	3
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2018-12-09 23:00:00	15816377.223958336	442642.375	62034.21354166666	972.125	24	1	2
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2018-12-16 23:00:00	16491130.463541664	674753.2395833321	62037.390625	3.1770833333357587	24	0	1
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2018-12-23 23:00:00	16661360.194444446	170229.73090277796	62110.486111111124	73.09548611110951	24	0	1
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2018-12-30 23:00:00	16739637.598958336	78277.40451388992	62207.86979166666	97.38368055555479	24	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2019-01-06 23:00:00	16811833.3125	72195.71354166606	62296.36458333334	88.49479166667152	24	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2019-01-13 23:00:00	16876439.322916668	64606.01041666791	62363.5625	67.19791666666424	24	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2019-01-20 23:00:00	16933556.677083332	57117.35416666418	62432.98958333334	69.42708333333576	24	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2019-01-27 23:00:00	16991528.927083332	57972.25	62476.73958333334	43.75	26	2	2
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2019-02-03 23:00:00	17093031.640625	101502.71354166792	62749.24479166666	272.50520833332854	26	0	2
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2019-02-10 23:00:00	17168966.286111113	75934.64548611267	62889.70277777778	140.4579861111124	26	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2019-02-17 23:00:00	17240385.419444446	71419.13333333284	63006.83611111112	117.13333333333141	26	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2019-02-24 23:00:00	17292891.320833333	52505.901388887316	63061.825	54.988888888889036	26	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2019-03-03 23:00:00	17337964.760416668	45073.43958333507	63099.15625	37.331250000002896	26	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2019-03-10 23:00:00	17382607.03125	44642.27083333209	63156.06770833334	56.91145833333576	26	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2019-03-17 23:00:00	17418763.78125	36156.75	63207.69270833334	51.625	26	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2019-03-24 23:00:00	17456360.036458332	37596.25520833209	63278.453125	70.76041666666424	26	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2019-04-01 00:00:00	17484042.387434553	27682.350976221263	63339.16230366493	60.70917866491801	26	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2019-04-08 00:00:00	17520519.75	36477.36256544665	63393.5	54.33769633508199	26	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2019-04-15 00:00:00	17551089.2	30569.449999999248	63452.0	58.5	26	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2019-04-22 00:00:00	17569278.222222224	18189.022222224623	63514.111111111124	62.111111111109494	26	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2019-04-29 00:00:00	17558723.777777776	0.0	63570.888888888876	56.77777777778101	26	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2019-05-06 00:00:00	17588858.588235293	30134.810457516465	63637.94117647059	67.05228758169686	26	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2019-05-13 00:00:00	17625774.94117647	36916.352941177785	63706.70588235294	68.7647058823568	26	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2019-05-20 00:00:00	17661776.1	36001.15882353112	63769.4	62.69411764705728	26	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2019-05-27 00:00:00	17696557.0	34780.89999999851	63824.0	54.59999999999855	26	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2019-06-03 00:00:00	17730983.0	34426.0	63894.7	70.69999999999709	26	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2019-06-10 00:00:00	17764828.0	33845.0	63967.5	72.80000000000291	26	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2019-06-17 00:00:00	17798237.25	33409.25	64041.875	74.375	27	1	1
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2019-06-24 00:00:00	17833282.25	35045.0	64117.75	75.875	27	0	1
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2019-07-01 00:00:00	17872416.625	39134.375	64197.375	79.625	27	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2019-07-08 00:00:00	17911551.0	39134.375	64277.0	79.625	27	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2019-07-15 00:00:00	17948772.1875	37221.1875	64354.875	77.875	27	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2019-07-22 00:00:00	17985993.375	37221.1875	64432.75	77.875	27	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2019-07-29 00:00:00	18021711.33333333	35717.95833333209	64505.66666666666	72.91666666666424	27	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2019-08-05 00:00:00	18056828.0	35116.66666666791	64576.6	70.93333333333429	27	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2019-08-12 00:00:00	18096589.6	39761.60000000149	64652.2	75.59999999999854	27	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2019-08-19 00:00:00	18139728.09090909	43138.490909088396	64731.72727272727	79.52727272727498	27	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2019-08-26 00:00:00	18182225.727272727	42497.6363636367	64813.81818181818	82.09090909091174	27	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2019-09-02 00:00:00	18224994.33333333	42768.606060605496	64914.0	100.1818181818162	27	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2019-09-09 00:00:00	18267966.166666668	42971.83333333582	65027.75	113.75	27	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2019-09-16 00:00:00	18308567.363636363	40601.19696969539	65074.545454545456	46.79545454545587	27	0	0
UCBJuEqXfXTdcPSbGO9qqn1g	Film and Animation	2019-09-23 00:00:00	18347743.14285714	39175.779220778495	65128.57142857143	54.025974025971664	27	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2016-05-23 00:00:00	8586935.0	96000.0	7749.75	0.0	42	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2016-05-30 00:00:00	8716658.888888888	129723.88888888805	7893.8888888888905	144.1388888888887	42	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2016-06-06 00:00:00	8850304.25	133645.36111111194	8044.375	150.4861111111113	42	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2016-06-13 00:00:00	8953900.25	103596.0	8199.5	155.125	42	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2016-06-20 00:00:00	9016354.875	62454.625	8373.875	174.375	42	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2016-06-27 00:00:00	9219340.0	202985.125	8555.0	181.125	42	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2016-07-04 00:00:00	9396217.75	176877.75	8695.0	140.0	42	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2016-07-11 00:00:00	9541360.0	145142.25	8868.0	173.0	42	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2016-07-18 00:00:00	9661351.125	119991.125	9047.125	179.125	42	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2016-07-25 00:00:00	9819136.0	157784.875	9223.0	175.875	42	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2016-08-01 00:00:00	9999704.0	180568.0	9420.625	197.625	42	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2016-08-08 00:00:00	10170599.5	170895.5	9647.75	227.125	42	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2016-08-15 00:00:00	10354921.625	184322.125	9871.875	224.125	42	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2016-08-22 00:00:00	10534476.0	179554.375	10123.0	251.125	42	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2016-08-29 00:00:00	10751239.75	216763.75	10426.625	303.625	42	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2016-09-05 00:00:00	10995387.5	244147.75	10758.0	331.375	42	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2016-09-12 00:00:00	11243773.0	248385.5	11089.0	331.0	42	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2016-09-19 00:00:00	11491494.5	247721.5	11390.0	301.0	42	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2016-09-26 00:00:00	11716128.0	224633.5	11676.375	286.375	42	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2016-10-03 00:00:00	11907946.25	191818.25	11962.0	285.625	42	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2016-10-10 00:00:00	12095676.375	187730.125	12233.375	271.375	42	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2016-10-17 00:00:00	12297349.0	201672.625	12558.0	324.625	42	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2016-10-24 00:00:00	12592173.25	294824.25	12903.625	345.625	42	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2016-10-30 23:00:00	12847319.974093266	255146.724093264	13250.699481865286	347.07448186528563	42	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2016-11-06 23:00:00	13118312.776041664	270992.80194840214	13616.651041666664	365.95155980138037	42	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2016-11-13 23:00:00	13387437.444444446	269124.668402778	13980.083333333336	363.4322916666679	42	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2016-11-20 23:00:00	13648020.377777778	260582.93333333358	14335.683333333334	355.60000000000036	42	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2016-11-27 23:00:00	13891684.578125	243664.2003472224	14663.770833333336	328.08749999999964	42	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2016-12-04 23:00:00	14112234.453125	220549.875	14954.270833333336	290.5	42	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2016-12-11 23:00:00	14332784.328125	220549.875	15244.770833333336	290.5	42	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2016-12-18 23:00:00	14553334.203125	220549.875	15535.270833333336	290.5	42	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2016-12-25 23:00:00	14773884.078125	220549.875	15825.770833333336	290.5	42	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2017-01-01 23:00:00	14985834.588541664	211950.51041666605	16118.505208333336	292.734375	42	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2017-01-08 23:00:00	15278358.244791664	292523.65625	16441.380208333332	322.8749999999982	42	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2017-01-15 23:00:00	15897184.109375	618825.864583334	16777.989583333332	336.609375	42	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2017-01-22 23:00:00	16222131.979166664	324947.86979166605	17123.135416666668	345.1458333333357	42	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2017-01-29 23:00:00	16026471.984375	0.0	17470.552083333332	347.4166666666643	42	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2017-02-05 23:00:00	16307667.875	281195.890625	17800.078125	329.5260416666679	42	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2017-02-12 23:00:00	16544400.875	236733.0	18143.953125	343.875	42	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2017-02-19 23:00:00	16805733.322916668	261332.44791666788	18476.52083333333	332.5677083333321	42	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2017-02-26 23:00:00	17080943.307291668	275209.984375	18789.65625	313.1354166666679	42	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2017-03-05 23:00:00	17338538.130208332	257594.8229166641	19080.19270833333	290.5364583333321	42	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2017-03-12 23:00:00	17559211.645833332	220673.515625	19371.229166666668	291.03645833333576	42	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2017-03-19 23:00:00	17769694.161458332	210482.515625	19676.86458333333	305.63541666666424	42	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2017-03-27 00:00:00	18005717.79581152	236023.6343531869	19991.86387434555	314.99929101221636	42	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2017-04-03 00:00:00	18260689.625	254971.8291884809	20303.5	311.63612565445146	42	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2017-04-10 00:00:00	18484834.0	224144.375	20622.0	318.5	42	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2017-04-17 00:00:00	18658245.875	173411.875	20931.75	309.75	42	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2017-04-24 00:00:00	18842862.75	184616.875	21218.25	286.5	43	1	1
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2017-05-01 00:00:00	19091385.25	248522.5	21529.625	311.375	43	0	1
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2017-05-08 00:00:00	19351931.5	260546.25	21827.5	297.875	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2017-05-15 00:00:00	19587391.0	235459.5	22112.625	285.125	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2017-05-22 00:00:00	19797511.5	210120.5	22389.5	276.875	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2017-05-29 00:00:00	19992268.0	194756.5	22628.0	238.5	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2017-06-05 00:00:00	20165063.0	172795.0	22880.0	252.0	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2017-06-12 00:00:00	20358609.0	193546.0	23163.5	283.5	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2017-06-19 00:00:00	20570231.0	211622.0	23465.66666666667	302.1666666666679	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2017-06-26 00:00:00	20806292.0	236061.0	23783.0	317.3333333333321	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2017-07-03 00:00:00	21035309.444444444	229017.4444444441	24119.777777777777	336.7777777777774	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2017-07-10 00:00:00	21286119.666666668	250810.2222222239	24460.444444444438	340.6666666666679	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2017-07-17 00:00:00	21558697.875	272578.2083333321	24842.375	381.9305555555548	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2017-07-24 00:00:00	21845022.75	286324.875	25289.25	446.875	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2017-07-31 00:00:00	22123113.25	278090.5	25766.875	477.625	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2017-08-07 00:00:00	22406615.0	283501.75	26249.0	482.125	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2017-08-14 00:00:00	22695001.0	288386.0	26822.125	573.125	43	0	0
